DATE,CLOUDINESS,HUMIDITY,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECIPITATION
1951-01-02,0.875,0.90625,0.27505330490405117,0.5306603773584906,0.3880952380952381,0.04084967320261438
1951-01-03,0.75,0.9375,0.2921108742004264,0.4669811320754717,0.3619047619047619,0.0
1951-01-04,0.875,0.953125,0.27505330490405117,0.4858490566037736,0.37857142857142856,0.027777777777777776
1951-01-05,1.0,0.9375,0.4136460554371002,0.5448113207547169,0.47619047619047616,0.10130718954248366
1951-01-06,1.0,0.828125,0.42430703624733473,0.6509433962264151,0.5190476190476191,0.021241830065359478
1951-01-07,1.0,0.734375,0.43283582089552236,0.6509433962264151,0.5166666666666667,0.0032679738562091504
1951-01-08,0.875,0.921875,0.39658848614072495,0.6014150943396226,0.5047619047619047,0.04738562091503268
1951-01-09,0.5,0.859375,0.3795309168443497,0.5070754716981132,0.45476190476190476,0.042483660130718956
1951-01-10,0.625,0.84375,0.373134328358209,0.4858490566037736,0.4166666666666667,0.05228758169934641
1951-01-11,1.0,0.875,0.4157782515991471,0.660377358490566,0.530952380952381,0.1895424836601307
1951-01-12,0.5,0.8125,0.39445628997867804,0.5542452830188679,0.4523809523809524,0.0457516339869281
1951-01-13,0.75,0.84375,0.34328358208955223,0.5613207547169812,0.44761904761904764,0.049019607843137254
1951-01-14,0.75,0.875,0.3795309168443497,0.5542452830188679,0.4642857142857143,0.042483660130718956
1951-01-15,0.75,0.8125,0.3646055437100213,0.589622641509434,0.46904761904761905,0.07026143790849673
1951-01-16,0.625,0.875,0.39232409381663114,0.5542452830188679,0.45476190476190476,0.0
1951-01-17,1.0,0.921875,0.42643923240938164,0.5919811320754716,0.5119047619047619,0.2565359477124183
1951-01-18,0.875,0.78125,0.4093816631130064,0.6273584905660378,0.5119047619047619,0.16993464052287582
1951-01-19,0.75,0.875,0.39232409381663114,0.5919811320754716,0.48333333333333334,0.06045751633986928
1951-01-20,1.0,0.953125,0.39445628997867804,0.6202830188679245,0.4928571428571429,0.04411764705882353
1951-01-21,1.0,0.9375,0.3390191897654584,0.5778301886792453,0.44761904761904764,0.06045751633986928
1951-01-22,1.0,0.96875,0.40298507462686567,0.6084905660377359,0.5095238095238095,0.02287581699346405
1951-01-23,0.875,0.921875,0.39232409381663114,0.6415094339622641,0.5,0.004901960784313725
1951-01-24,0.375,0.875,0.37100213219616207,0.5141509433962265,0.4261904761904762,0.0
1951-01-25,1.0,0.8125,0.3049040511727079,0.5330188679245284,0.4095238095238095,0.0
1951-01-26,1.0,0.890625,0.31556503198294245,0.5306603773584906,0.4119047619047619,0.0
1951-01-27,1.0,0.921875,0.326226012793177,0.5731132075471698,0.44285714285714284,0.0196078431372549
1951-01-28,1.0,0.90625,0.31130063965884863,0.5613207547169812,0.42142857142857143,0.0
1951-01-29,1.0,0.859375,0.2942430703624733,0.5377358490566038,0.4023809523809524,0.0
1951-01-30,1.0,0.90625,0.2857142857142857,0.5306603773584906,0.3952380952380952,0.0
1951-01-31,1.0,0.9375,0.279317697228145,0.5188679245283019,0.38571428571428573,0.0
1951-02-01,0.875,0.9375,0.29850746268656714,0.5117924528301887,0.3880952380952381,0.0
1951-02-02,0.875,0.8125,0.37100213219616207,0.5283018867924528,0.4261904761904762,0.0
1951-02-03,1.0,0.859375,0.31982942430703626,0.5283018867924528,0.41904761904761906,0.0016339869281045752
1951-02-04,0.875,0.765625,0.3859275053304904,0.5400943396226415,0.4642857142857143,0.07026143790849673
1951-02-05,0.375,0.703125,0.4136460554371002,0.5542452830188679,0.4714285714285714,0.0032679738562091504
